,Country,Year,Month,Activity_new,Injuries_new,Type_new,occurence_per_month
1247,CROATIA,1959,Aug,Fishing,Laceration,Provoked,1.0
1248,CROATIA,1961,Sep,Swimming,Fatal,Unprovoked,1.0
1249,CROATIA,1966,Aug,Swimming,Fatal,Unprovoked,1.0
1250,CROATIA,1971,Sep,Swimming,Fatal,Unprovoked,1.0
1251,CROATIA,2008,Oct,Fishing,Other Inury,Unprovoked,1.0
1252,CUBA,1826,Aug,Other,Fatal,Unprovoked,1.0
1253,CUBA,1839,Apr,Other,Fatal,Unprovoked,1.0
1254,CUBA,1846,Aug,Swimming,Other Inury,Unprovoked,1.0
1255,CUBA,1861,Sep,Other,Laceration,Unprovoked,1.0
1256,CUBA,1867,Jun,Other,Fatal,Unprovoked,1.0
1257,CUBA,1873,Dec,Swimming,Other Inury,Unprovoked,1.0
1258,CUBA,1892,Jun,Other,Fatal,Unprovoked,1.0
1259,CUBA,1893,May,Other,Fatal,Unprovoked,1.0
1260,CUBA,1898,Jul,Swimming,Fatal,Unprovoked,1.0
1261,CUBA,1903,Oct,Other,Fatal,Unprovoked,1.0
1262,CUBA,1904,Aug,Other,Fatal,Unprovoked,1.0
1263,CUBA,1904,Sep,Other,Fatal,Unprovoked,1.0
1264,CUBA,1921,Jul,Other,Fatal,Unprovoked,1.0
1265,CUBA,1929,Nov,Fishing,Other Inury,Unprovoked,1.0
1266,CUBA,1930,Jul,Swimming,Other Inury,Unprovoked,1.0
1267,CUBA,1931,Aug,Swimming,Fatal,Unprovoked,3.0
1268,CUBA,1933,May,Swimming,Fatal,Unprovoked,1.0
1269,CUBA,1942,Mar,Other,Other Inury,Unprovoked,1.0
1270,CUBA,1948,Dec,Swimming,Other Inury,Unprovoked,1.0
1271,CUBA,1950,Jul,Other,Laceration,Unprovoked,1.0
1272,CUBA,1954,Aug,Fishing,Other Inury,Provoked,2.0
1273,CUBA,1956,May,Diving,Fatal,Unprovoked,1.0
1274,CUBA,2001,Jan,Swimming,Other Inury,Unprovoked,1.0
1275,CUBA,2004,Oct,Other,Other Inury,Unprovoked,1.0
1276,CUBA,2005,Jan,Swimming,Other Inury,Unprovoked,1.0
1277,CUBA,2009,Jan,Fishing,Laceration,Unprovoked,2.0
1278,CUBA,2017,Nov,Swimming,Fatal,Unprovoked,1.0
1279,EGYPT,1867,Aug,Swimming,Fatal,Unprovoked,1.0
1280,EGYPT,1890,Jun,Swimming,Fatal,Unprovoked,1.0
1281,EGYPT,1899,Aug,Swimming,Other Inury,Unprovoked,3.0
1282,EGYPT,1902,Jun,Other,Other Inury,Unprovoked,1.0
1283,EGYPT,1908,Jun,Other,Fatal,Unprovoked,1.0
1284,EGYPT,1965,Jun,Fishing,Other Inury,Unprovoked,1.0
1285,EGYPT,1965,Jun,Other,Other Inury,Unprovoked,1.0
1286,EGYPT,1970,Jan,Other,Fatal,Unprovoked,1.0
1287,EGYPT,1997,Aug,Fishing,Fatal,Unprovoked,1.0
1288,EGYPT,1997,Aug,Fishing,Other Inury,Unprovoked,1.0
1289,EGYPT,2003,Nov,Diving,Other Inury,Unprovoked,1.0
1290,EGYPT,2004,Feb,Diving,Fatal,Unprovoked,1.0
1291,EGYPT,2004,Jan,Other,No injury,Unprovoked,1.0
1292,EGYPT,2004,Jul,Diving,Other Inury,Unprovoked,1.0
1293,EGYPT,2007,Sep,Swimming,Laceration,Unprovoked,1.0
1294,EGYPT,2008,Jul,Other,Other Inury,Unprovoked,1.0
1295,EGYPT,2008,Nov,Diving,Laceration,Unprovoked,1.0
1296,EGYPT,2009,Jun,Diving,Fatal,Unprovoked,1.0
1297,EGYPT,2009,Jun,Diving,Laceration,Unprovoked,2.0
1298,EGYPT,2010,Apr,Swimming,Laceration,Unprovoked,1.0
1299,EGYPT,2010,Dec,Diving,Fatal,Unprovoked,1.0
1300,EGYPT,2010,Dec,Diving,Laceration,Unprovoked,1.0
1301,EGYPT,2010,Dec,Diving,Other Inury,Unprovoked,1.0
1302,EGYPT,2010,Nov,Diving,Laceration,Unprovoked,1.0
1303,EGYPT,2010,Nov,Diving,Other Inury,Unprovoked,1.0
1304,EGYPT,2010,Oct,Diving,Laceration,Unprovoked,1.0
1305,EGYPT,2015,Mar,Swimming,Fatal,Unprovoked,1.0
1306,EGYPT,2016,Jun,Swimming,Other Inury,Unprovoked,1.0
1307,EGYPT,2017,Aug,Diving,Laceration,Unprovoked,1.0
1308,EGYPT,2018,Aug,Diving,Fatal,Unprovoked,1.0
1309,EGYPT,2018,Nov,Diving,Other Inury,Unprovoked,1.0
1310,ENGLAND,1792,Sep,Fishing,Fatal,Provoked,1.0
1311,ENGLAND,1836,Aug,Swimming,Fatal,Unprovoked,1.0
1312,ENGLAND,1848,Jul,Other,Other Inury,Unprovoked,1.0
1313,ENGLAND,1856,Jun,Swimming,Other Inury,Unprovoked,1.0
1314,ENGLAND,1921,Sep,Fishing,Other Inury,Provoked,1.0
1315,ENGLAND,1922,Sep,Swimming,Fatal,Unprovoked,1.0
1316,ENGLAND,1924,Jul,Fishing,Other Inury,Provoked,1.0
1317,ENGLAND,1925,Sep,Fishing,No injury,Unprovoked,1.0
1318,ENGLAND,1960,Aug,Other,Other Inury,Provoked,1.0
1319,ENGLAND,1970,Jan,Other,Other Inury,Unprovoked,1.0
1320,ENGLAND,1981,Jun,Fishing,No injury,Unprovoked,1.0
1321,ENGLAND,2000,Feb,Other,Other Inury,Provoked,1.0
1322,ENGLAND,2007,May,Fishing,No injury,Provoked,1.0
1323,ENGLAND,2008,Aug,Fishing,Other Inury,Provoked,1.0
1324,ENGLAND,2018,May,Fishing,Other Inury,Unprovoked,1.0
1325,FIJI,1856,Nov,Swimming,Fatal,Unprovoked,1.0
1326,FIJI,1893,May,Other,Fatal,Unprovoked,1.0
1327,FIJI,1894,Sep,Other,Other Inury,Unprovoked,1.0
1328,FIJI,1898,Apr,Other,Laceration,Unprovoked,1.0
1329,FIJI,1912,Jan,Other,Fatal,Unprovoked,1.0
1330,FIJI,1921,Nov,Swimming,Fatal,Unprovoked,1.0
1331,FIJI,1927,Oct,Other,Other Inury,Unprovoked,1.0
1332,FIJI,1929,Jan,Other,Fatal,Unprovoked,1.0
1333,FIJI,1931,Jul,Swimming,Other Inury,Unprovoked,1.0
1334,FIJI,1932,Jun,Diving,Fatal,Unprovoked,1.0
1335,FIJI,1932,Sep,Fishing,Other Inury,Unprovoked,1.0
1336,FIJI,1938,Mar,Swimming,No injury,Unprovoked,1.0
1337,FIJI,1957,Feb,Fishing,Other Inury,Unprovoked,1.0
1338,FIJI,1959,Oct,Diving,Fatal,Unprovoked,1.0
1339,FIJI,1959,Oct,Fishing,Other Inury,Unprovoked,1.0
1340,FIJI,1960,Apr,Fishing,Fatal,Unprovoked,1.0
1341,FIJI,1961,Mar,Swimming,Other Inury,Unprovoked,1.0
1342,FIJI,1963,Feb,Fishing,Other Inury,Unprovoked,1.0
1343,FIJI,1963,Jan,Diving,Other Inury,Unprovoked,1.0
1344,FIJI,1963,Nov,Fishing,Other Inury,Unprovoked,2.0
1345,FIJI,1964,Feb,Fishing,Fatal,Unprovoked,1.0
1346,FIJI,1964,Feb,Fishing,Other Inury,Provoked,1.0
1347,FIJI,1964,Jan,Fishing,Fatal,Unprovoked,1.0
1348,FIJI,1964,Jan,Swimming,Laceration,Unprovoked,1.0
1349,FIJI,1964,Jun,Fishing,Other Inury,Unprovoked,1.0
1350,FIJI,1964,May,Fishing,Fatal,Unprovoked,1.0
1351,FIJI,1967,Nov,Diving,Other Inury,Provoked,1.0
1352,FIJI,1990,Mar,Swimming,Laceration,Unprovoked,1.0
1353,FIJI,1992,Nov,Diving,Other Inury,Unprovoked,1.0
1354,FIJI,1995,May,Other,Fatal,Unprovoked,1.0
1355,FIJI,1997,Jun,Diving,Other Inury,Unprovoked,1.0
1356,FIJI,2000,Dec,Swimming,Fatal,Unprovoked,1.0
1357,FIJI,2001,May,Fishing,Fatal,Unprovoked,1.0
1358,FIJI,2003,Sep,Swimming,Fatal,Unprovoked,1.0
1359,FIJI,2006,Mar,Other,Laceration,Unprovoked,1.0
1360,FIJI,2008,Apr,Fishing,Other Inury,Unprovoked,1.0
1361,FIJI,2008,May,Other,Fatal,Unprovoked,1.0
1362,FIJI,2010,Dec,Other,Laceration,Unprovoked,1.0
1363,FIJI,2010,Feb,Diving,Fatal,Unprovoked,1.0
1364,FIJI,2011,Apr,Other,No injury,Unprovoked,1.0
1365,FIJI,2011,Mar,Fishing,Other Inury,Unprovoked,1.0
1366,FIJI,2012,May,Fishing,Laceration,Unprovoked,1.0
1367,FIJI,2015,Sep,Fishing,Other Inury,Unprovoked,1.0
1368,FRANCE,1864,Sep,Other,Other Inury,Provoked,1.0
1369,FRANCE,1874,Jul,Fishing,No injury,Unprovoked,1.0
1370,FRANCE,1894,Jul,Fishing,No injury,Unprovoked,1.0
1371,FRANCE,2013,Aug,Fishing,Laceration,Provoked,1.0
1372,FRANCE,2014,May,Diving,Laceration,Unprovoked,1.0
1373,FRENCH POLYNESIA,1834,Jul,Swimming,Fatal,Unprovoked,1.0
1374,FRENCH POLYNESIA,1893,Jan,Other,Laceration,Unprovoked,1.0
1375,FRENCH POLYNESIA,1924,Oct,Other,Other Inury,Provoked,1.0
1376,FRENCH POLYNESIA,1951,Jun,Fishing,Other Inury,Unprovoked,1.0
1377,FRENCH POLYNESIA,1966,Jun,Fishing,Other Inury,Provoked,1.0
1378,FRENCH POLYNESIA,1968,Aug,Swimming,Other Inury,Unprovoked,1.0
1379,FRENCH POLYNESIA,1972,May,Fishing,Other Inury,Unprovoked,1.0
1380,FRENCH POLYNESIA,1995,Mar,Fishing,No injury,Unprovoked,1.0
1381,FRENCH POLYNESIA,2002,Nov,Fishing,Other Inury,Unprovoked,1.0
1382,FRENCH POLYNESIA,2003,Jul,Fishing,Other Inury,Unprovoked,1.0
1383,FRENCH POLYNESIA,2008,Feb,Fishing,Laceration,Unprovoked,1.0
1384,FRENCH POLYNESIA,2011,Aug,Other,No injury,Unprovoked,1.0
1385,FRENCH POLYNESIA,2012,Aug,Fishing,Other Inury,Unprovoked,1.0
1386,FRENCH POLYNESIA,2013,Apr,Other,Laceration,Unprovoked,1.0
1387,FRENCH POLYNESIA,2013,Feb,Diving,Laceration,Unprovoked,1.0
1388,FRENCH POLYNESIA,2014,Feb,Other,Laceration,Unprovoked,1.0
1389,FRENCH POLYNESIA,2014,Sep,Fishing,Other Inury,Unprovoked,1.0
1390,FRENCH POLYNESIA,2015,Mar,Other,Other Inury,Unprovoked,2.0
1391,FRENCH POLYNESIA,2015,May,Fishing,Laceration,Unprovoked,1.0
1392,FRENCH POLYNESIA,2016,Apr,Fishing,Laceration,Provoked,2.0
1393,FRENCH POLYNESIA,2016,Dec,Fishing,Other Inury,Unprovoked,1.0
1394,FRENCH POLYNESIA,2019,Nov,Other,Laceration,Provoked,1.0
1395,GREECE,1847,Jul,Swimming,Fatal,Unprovoked,1.0
1396,GREECE,1853,Apr,Swimming,Other Inury,Unprovoked,1.0
1397,GREECE,1876,Sep,Other,Fatal,Unprovoked,1.0
1398,GREECE,1948,Sep,Swimming,Fatal,Unprovoked,1.0
1399,GREECE,1951,Aug,Swimming,Fatal,Unprovoked,1.0
1400,GREECE,1951,Aug,Swimming,Other Inury,Unprovoked,1.0
1401,GREECE,1954,Jul,Swimming,Fatal,Unprovoked,1.0
1402,GREECE,1963,Jun,Swimming,Fatal,Unprovoked,1.0
1403,GREECE,1965,May,Swimming,Fatal,Unprovoked,1.0
1404,HONG KONG,1945,Sep,Swimming,Fatal,Unprovoked,1.0
1405,HONG KONG,1954,Jun,Swimming,Fatal,Unprovoked,1.0
1406,HONG KONG,1954,Sep,Swimming,Fatal,Unprovoked,1.0
1407,HONG KONG,1971,Nov,Swimming,Other Inury,Unprovoked,1.0
1408,HONG KONG,1973,Jun,Swimming,Other Inury,Unprovoked,1.0
1409,HONG KONG,1973,Sep,Swimming,Fatal,Unprovoked,1.0
1410,HONG KONG,1974,Aug,Swimming,Fatal,Unprovoked,1.0
1411,HONG KONG,1974,Aug,Swimming,Other Inury,Unprovoked,3.0
1412,HONG KONG,1975,Aug,Swimming,Other Inury,Unprovoked,1.0
1413,HONG KONG,1976,Sep,Other,Fatal,Unprovoked,1.0
1414,HONG KONG,1979,Aug,Swimming,Fatal,Unprovoked,1.0
1415,HONG KONG,1991,Jun,Fishing,Fatal,Unprovoked,1.0
1416,HONG KONG,1991,Jun,Swimming,Fatal,Unprovoked,1.0
1417,HONG KONG,1993,Jun,Swimming,Fatal,Unprovoked,2.0
1418,HONG KONG,1995,Jun,Swimming,Fatal,Unprovoked,2.0
1419,HONG KONG,1995,May,Other,Fatal,Unprovoked,1.0
1420,INDIA,1808,Feb,Swimming,Fatal,Unprovoked,1.0
1421,INDIA,1817,Jun,Swimming,Fatal,Unprovoked,1.0
1422,INDIA,1830,Apr,Swimming,Fatal,Unprovoked,1.0
1423,INDIA,1830,Jul,Other,Fatal,Unprovoked,1.0
1424,INDIA,1868,May,Other,Fatal,Unprovoked,1.0
1425,INDIA,1870,Jun,Swimming,Other Inury,Unprovoked,2.0
1426,INDIA,1870,May,Swimming,Laceration,Unprovoked,2.0
1427,INDIA,1871,Mar,Swimming,Fatal,Unprovoked,1.0
1428,INDIA,1879,Dec,Swimming,Fatal,Unprovoked,1.0
1429,INDIA,1880,May,Swimming,Fatal,Unprovoked,2.0
1430,INDIA,1880,May,Swimming,Other Inury,Unprovoked,1.0
1431,INDIA,1888,Jul,Other,Fatal,Unprovoked,1.0
1432,INDIA,1889,Oct,Swimming,Fatal,Unprovoked,1.0
1433,INDIA,1893,Oct,Other,Fatal,Unprovoked,1.0
1434,INDIA,1938,May,Swimming,Fatal,Unprovoked,1.0
1435,INDIA,1939,Feb,Swimming,Fatal,Unprovoked,1.0
1436,INDIA,1944,Feb,Swimming,Fatal,Unprovoked,1.0
1437,INDIA,1946,Jun,Swimming,Other Inury,Unprovoked,1.0
1438,INDIA,1952,May,Fishing,Other Inury,Unprovoked,1.0
1439,INDIA,1955,Feb,Fishing,Other Inury,Unprovoked,1.0
1440,INDIA,2003,Nov,Swimming,Other Inury,Unprovoked,1.0
1441,INDONESIA,1878,Oct,Swimming,Fatal,Unprovoked,1.0
1442,INDONESIA,1895,Mar,Swimming,Fatal,Unprovoked,1.0
1443,INDONESIA,1905,Jul,Other,Fatal,Unprovoked,1.0
1444,INDONESIA,1906,Apr,Other,Fatal,Unprovoked,1.0
1445,INDONESIA,1906,Sep,Swimming,Fatal,Unprovoked,1.0
1446,INDONESIA,1906,Sep,Swimming,Other Inury,Unprovoked,1.0
1447,INDONESIA,1908,May,Other,Fatal,Unprovoked,1.0
1448,INDONESIA,1909,Nov,Other,Fatal,Unprovoked,1.0
1449,INDONESIA,1966,Jan,Other,Other Inury,Unprovoked,1.0
1450,INDONESIA,1984,Aug,Other,Fatal,Unprovoked,1.0
1451,INDONESIA,2010,Dec,Other,Laceration,Unprovoked,1.0
1452,INDONESIA,2010,Nov,Other,Other Inury,Unprovoked,1.0
1453,INDONESIA,2011,Apr,Other,Laceration,Unprovoked,1.0
1454,INDONESIA,2011,Nov,Other,Laceration,Unprovoked,1.0
1455,INDONESIA,2016,Apr,Other,Other Inury,Unprovoked,1.0
1456,INDONESIA,2017,Jan,Other,Other Inury,Unprovoked,1.0
1457,IRAN,1945,Sep,Swimming,Other Inury,Unprovoked,1.0
1458,IRAN,1946,Jul,Fishing,Other Inury,Unprovoked,1.0
1459,IRAN,1946,Jul,Swimming,Other Inury,Unprovoked,1.0
1460,IRAN,1948,Aug,Swimming,Other Inury,Unprovoked,1.0
1461,IRAN,1948,May,Fishing,Other Inury,Provoked,1.0
1462,IRAN,1948,Sep,Swimming,Fatal,Unprovoked,1.0
1463,IRAN,1949,Jul,Swimming,Fatal,Unprovoked,1.0
1464,IRAN,1949,Jul,Swimming,Other Inury,Unprovoked,1.0
1465,IRAN,1953,Apr,Swimming,Other Inury,Unprovoked,1.0
1466,IRAQ,1922,Jan,Swimming,Fatal,Unprovoked,1.0
1467,IRAQ,1938,May,Swimming,No injury,Unprovoked,1.0
1468,ITALY,1738,Apr,Swimming,Fatal,Unprovoked,1.0
1469,ITALY,1877,Mar,Other,Other Inury,Unprovoked,1.0
1470,ITALY,1887,Sep,Swimming,Other Inury,Unprovoked,1.0
1471,ITALY,1899,Jun,Fishing,Other Inury,Provoked,1.0
1472,ITALY,1899,May,Swimming,Fatal,Unprovoked,1.0
1473,ITALY,1902,Aug,Swimming,Fatal,Unprovoked,1.0
1474,ITALY,1902,Jul,Fishing,Other Inury,Provoked,1.0
1475,ITALY,1904,Jul,Swimming,Fatal,Unprovoked,1.0
1476,ITALY,1926,Jul,Swimming,Fatal,Unprovoked,1.0
1477,ITALY,1928,Jul,Other,No injury,Provoked,1.0
1478,ITALY,1934,Aug,Fishing,No injury,Unprovoked,1.0
1479,ITALY,1942,Jul,Other,Other Inury,Provoked,1.0
1480,ITALY,1943,Aug,Swimming,Other Inury,Unprovoked,1.0
1481,ITALY,1949,Aug,Swimming,Other Inury,Unprovoked,1.0
1482,ITALY,1950,May,Fishing,No injury,Unprovoked,1.0
1483,ITALY,1951,Aug,Other,No injury,Unprovoked,1.0
1484,ITALY,1951,Sep,Fishing,Other Inury,Unprovoked,1.0
1485,ITALY,1951,Sep,Swimming,Fatal,Unprovoked,1.0
1486,ITALY,1952,Aug,Fishing,Other Inury,Provoked,2.0
1487,ITALY,1956,Mar,Other,No injury,Unprovoked,1.0
1488,ITALY,1956,Sep,Diving,Other Inury,Unprovoked,1.0
1489,ITALY,1961,Jul,Fishing,Other Inury,Unprovoked,1.0
1490,ITALY,1961,Sep,Fishing,Other Inury,Provoked,1.0
1491,ITALY,1962,Aug,Other,No injury,Unprovoked,1.0
1492,ITALY,1962,Sep,Fishing,Fatal,Unprovoked,1.0
1493,ITALY,1963,Nov,Fishing,No injury,Unprovoked,1.0
1494,ITALY,1966,Aug,Other,Other Inury,Unprovoked,1.0
1495,ITALY,1967,Aug,Fishing,No injury,Unprovoked,1.0
1496,ITALY,1967,Jun,Fishing,No injury,Provoked,1.0
1497,ITALY,1976,Jun,Fishing,Other Inury,Provoked,1.0
1498,ITALY,1978,Sep,Other,No injury,Unprovoked,1.0
1499,ITALY,1984,Dec,Other,No injury,Unprovoked,1.0
1500,ITALY,1985,Jul,Diving,Other Inury,Unprovoked,1.0
1501,ITALY,1989,Feb,Swimming,Fatal,Unprovoked,1.0
1502,ITALY,1989,Jun,Other,Other Inury,Unprovoked,1.0
1503,ITALY,1991,Jul,Other,No injury,Unprovoked,1.0
1504,ITALY,1999,Sep,Fishing,No injury,Unprovoked,1.0
1505,ITALY,2001,Aug,Fishing,No injury,Unprovoked,1.0
1506,ITALY,2006,Aug,Other,Fatal,Unprovoked,1.0
1507,ITALY,2012,Jun,Other,Other Inury,Provoked,1.0
1508,JAMAICA,1753,Oct,Other,Fatal,Unprovoked,1.0
1509,JAMAICA,1808,Dec,Swimming,Fatal,Unprovoked,1.0
1510,JAMAICA,1826,May,Other,Fatal,Unprovoked,1.0
1511,JAMAICA,1891,Jan,Other,Fatal,Unprovoked,1.0
1512,JAMAICA,1906,Nov,Fishing,Other Inury,Unprovoked,1.0
1513,JAMAICA,1914,Sep,Other,Fatal,Unprovoked,1.0
1514,JAMAICA,1922,Mar,Fishing,Other Inury,Unprovoked,1.0
1515,JAMAICA,1922,Mar,Other,Fatal,Unprovoked,1.0
1516,JAMAICA,1928,Apr,Other,Fatal,Unprovoked,1.0
1517,JAMAICA,1931,Sep,Other,Fatal,Unprovoked,1.0
1518,JAMAICA,1941,Feb,Fishing,Other Inury,Provoked,1.0
1519,JAMAICA,1951,Nov,Fishing,Laceration,Unprovoked,1.0
1520,JAMAICA,1963,Jul,Fishing,No injury,Unprovoked,1.0
1521,JAMAICA,1969,Jun,Other,Laceration,Unprovoked,1.0
1522,JAMAICA,1980,Apr,Fishing,Other Inury,Provoked,1.0
1523,JAMAICA,2013,Mar,Fishing,Fatal,Unprovoked,1.0
1524,JAPAN,1882,Sep,Other,Laceration,Unprovoked,1.0
1525,JAPAN,1895,Jul,Other,Fatal,Unprovoked,1.0
1526,JAPAN,1945,Sep,Swimming,Fatal,Unprovoked,1.0
1527,JAPAN,1950,Jul,Swimming,Fatal,Unprovoked,1.0
1528,JAPAN,1955,Aug,Fishing,Fatal,Unprovoked,1.0
1529,JAPAN,1959,Aug,Swimming,Fatal,Unprovoked,1.0
1530,JAPAN,1964,Aug,Swimming,Other Inury,Unprovoked,1.0
1531,JAPAN,1992,Feb,Other,No injury,Unprovoked,1.0
1532,JAPAN,1992,Jun,Fishing,No injury,Unprovoked,1.0
1533,JAPAN,1992,Mar,Fishing,No injury,Unprovoked,1.0
1534,JAPAN,1992,Mar,Other,Fatal,Unprovoked,1.0
1535,JAPAN,1995,Apr,Diving,Fatal,Unprovoked,1.0
1536,JAPAN,1998,Nov,Fishing,Other Inury,Provoked,1.0
1537,JAPAN,2004,Jul,Fishing,Other Inury,Unprovoked,1.0
1538,JAPAN,2014,Dec,Other,No injury,Unprovoked,1.0
1539,JAPAN,2014,Jan,Other,Laceration,Unprovoked,1.0
1540,JAPAN,2014,Jun,Other,Other Inury,Unprovoked,1.0
1541,JAPAN,2016,Jul,Other,Laceration,Unprovoked,1.0
1542,JAPAN,2017,Sep,Other,Other Inury,Unprovoked,1.0
1543,KENYA,1947,May,Swimming,Other Inury,Unprovoked,1.0
1544,KENYA,1958,Jul,Swimming,Fatal,Unprovoked,1.0
1545,KENYA,1964,Dec,Fishing,Fatal,Unprovoked,1.0
1546,KENYA,1971,Apr,Swimming,Other Inury,Unprovoked,1.0
1547,KENYA,1980,Jan,Fishing,Other Inury,Unprovoked,1.0
1548,KENYA,2009,Jul,Other,Fatal,Unprovoked,1.0
1549,KENYA,2011,Sep,Swimming,Fatal,Unprovoked,1.0
1550,MARSHALL ISLANDS,1897,Oct,Fishing,Fatal,Unprovoked,1.0
1551,MARSHALL ISLANDS,1946,Oct,Fishing,Fatal,Unprovoked,1.0
1552,MARSHALL ISLANDS,1962,Jan,Fishing,Laceration,Unprovoked,1.0
1553,MARSHALL ISLANDS,1978,Apr,Other,Laceration,Unprovoked,2.0
1554,MARSHALL ISLANDS,1999,Aug,Fishing,Laceration,Unprovoked,1.0
1555,MARSHALL ISLANDS,1999,Nov,Swimming,Laceration,Unprovoked,2.0
1556,MAURITIUS,1864,Apr,Other,Fatal,Unprovoked,1.0
1557,MAURITIUS,1864,May,Other,Fatal,Unprovoked,1.0
1558,MAURITIUS,1930,Jan,Swimming,Other Inury,Unprovoked,1.0
1559,MAURITIUS,1952,Jan,Fishing,Other Inury,Provoked,1.0
1560,MAURITIUS,1992,Jan,Fishing,Other Inury,Unprovoked,1.0
1561,MAURITIUS,1999,Apr,Swimming,Other Inury,Unprovoked,1.0
1562,MAURITIUS,1999,Jan,Fishing,Other Inury,Unprovoked,1.0
1563,MAURITIUS,2014,Nov,Fishing,Fatal,Provoked,1.0
1564,MAURITIUS,2017,Oct,Swimming,No injury,Unprovoked,1.0
1565,MEXICO,1845,Nov,Swimming,Fatal,Unprovoked,1.0
1566,MEXICO,1846,Dec,Other,Fatal,Unprovoked,1.0
1567,MEXICO,1847,Feb,Other,Fatal,Unprovoked,1.0
1568,MEXICO,1851,Jun,Swimming,Fatal,Unprovoked,1.0
1569,MEXICO,1867,Aug,Other,Fatal,Unprovoked,1.0
1570,MEXICO,1894,Jun,Other,Fatal,Unprovoked,1.0
1571,MEXICO,1899,Sep,Swimming,Fatal,Unprovoked,1.0
1572,MEXICO,1903,May,Swimming,Fatal,Unprovoked,1.0
1573,MEXICO,1907,Apr,Swimming,Other Inury,Unprovoked,1.0
1574,MEXICO,1908,Dec,Swimming,Fatal,Unprovoked,1.0
1575,MEXICO,1909,Jun,Swimming,Fatal,Unprovoked,1.0
1576,MEXICO,1910,Jun,Swimming,Other Inury,Unprovoked,1.0
1577,MEXICO,1915,Jul,Fishing,Fatal,Unprovoked,1.0
1578,MEXICO,1915,Jul,Swimming,Fatal,Unprovoked,1.0
1579,MEXICO,1923,Jun,Other,No injury,Unprovoked,1.0
1580,MEXICO,1924,Nov,Other,Fatal,Unprovoked,1.0
1581,MEXICO,1929,Jul,Swimming,Other Inury,Unprovoked,1.0
1582,MEXICO,1930,Jan,Fishing,Other Inury,Unprovoked,1.0
1583,MEXICO,1932,Jan,Fishing,Other Inury,Provoked,1.0
1584,MEXICO,1949,Apr,Swimming,Other Inury,Unprovoked,1.0
1585,MEXICO,1951,May,Diving,Other Inury,Unprovoked,1.0
1586,MEXICO,1953,Jul,Swimming,Fatal,Unprovoked,1.0
1587,MEXICO,1958,Aug,Other,Laceration,Unprovoked,1.0
1588,MEXICO,1958,Jul,Swimming,Fatal,Unprovoked,1.0
1589,MEXICO,1958,Oct,Other,Other Inury,Provoked,1.0
1590,MEXICO,1959,Jul,Swimming,Fatal,Unprovoked,1.0
1591,MEXICO,1959,Jun,Swimming,Fatal,Unprovoked,1.0
1592,MEXICO,1962,Oct,Swimming,Fatal,Unprovoked,1.0
1593,MEXICO,1962,Sep,Swimming,Other Inury,Unprovoked,1.0
1594,MEXICO,1964,Aug,Swimming,Other Inury,Unprovoked,1.0
1595,MEXICO,1965,Jul,Swimming,Fatal,Unprovoked,1.0
1596,MEXICO,1965,Jun,Swimming,Other Inury,Unprovoked,1.0
1597,MEXICO,1965,May,Swimming,Fatal,Unprovoked,2.0
1598,MEXICO,1967,Feb,Swimming,Fatal,Unprovoked,1.0
1599,MEXICO,1967,Oct,Swimming,Fatal,Unprovoked,1.0
1600,MEXICO,1970,Jan,Swimming,Other Inury,Unprovoked,1.0
1601,MEXICO,1971,Apr,Other,Fatal,Unprovoked,1.0
1602,MEXICO,1972,Dec,Other,Fatal,Unprovoked,1.0
1603,MEXICO,1973,Apr,Swimming,Laceration,Unprovoked,1.0
1604,MEXICO,1973,Dec,Swimming,Fatal,Unprovoked,1.0
1605,MEXICO,1973,Feb,Swimming,Laceration,Unprovoked,1.0
1606,MEXICO,1973,Sep,Fishing,Fatal,Unprovoked,1.0
1607,MEXICO,1977,Jan,Swimming,Laceration,Unprovoked,1.0
1608,MEXICO,1980,Apr,Other,Other Inury,Unprovoked,1.0
1609,MEXICO,1980,Aug,Fishing,Fatal,Unprovoked,1.0
1610,MEXICO,1984,Sep,Fishing,No injury,Provoked,1.0
1611,MEXICO,1993,Jun,Diving,Fatal,Unprovoked,1.0
1612,MEXICO,1997,Aug,Diving,Fatal,Unprovoked,1.0
1613,MEXICO,2001,Jul,Other,Other Inury,Unprovoked,1.0
1614,MEXICO,2001,Sep,Other,Other Inury,Unprovoked,1.0
1615,MEXICO,2005,Jun,Other,Other Inury,Unprovoked,1.0
1616,MEXICO,2008,Apr,Other,Laceration,Unprovoked,1.0
1617,MEXICO,2008,Jul,Swimming,Laceration,Unprovoked,1.0
1618,MEXICO,2008,May,Other,Fatal,Unprovoked,1.0
1619,MEXICO,2008,May,Other,Laceration,Unprovoked,1.0
1620,MEXICO,2008,mer,Other,Other Inury,Unprovoked,1.0
1621,MEXICO,2011,Feb,Fishing,Other Inury,Provoked,1.0
1622,MEXICO,2011,Jan,Fishing,Other Inury,Provoked,1.0
1623,MEXICO,2011,Jan,Swimming,Other Inury,Unprovoked,1.0
1624,MEXICO,2011,Mar,Swimming,Other Inury,Unprovoked,2.0
1625,MEXICO,2012,May,Fishing,Other Inury,Unprovoked,1.0
1626,MEXICO,2012,Nov,Swimming,Fatal,Unprovoked,1.0
1627,MEXICO,2013,Apr,Swimming,Other Inury,Unprovoked,1.0
1628,MEXICO,2013,Jul,Swimming,Other Inury,Unprovoked,1.0
